Hora;Mes;Hidraul;Eolica;Demanda;Ciclocomb;Cogener;Nuclear;Carbon;Clases
23;6;1112.4;5690.9;18148.6;5265.9;3315.8;6998.8;413;0
0;6;1045.2;5195.7;17874.7;5405.1;3429.2;7006.7;422;0
1;6;954.7;4930;17046.4;4986.8;3422.3;7006.7;421;0
2;6;873.9;4712.3;16366.6;4781.4;3355.7;7005.7;413;0
3;6;855.5;4403.8;15882.7;4742.8;3213;7007.7;413;0
4;6;868.5;4228.7;15694.5;4742.8;3220;7003.7;413;0
5;6;905.7;4161.9;15820;4785.4;3349.6;7009.7;413;0
6;6;1060.4;4128.7;16827.5;5529.2;3441.3;7007.7;413;0
7;6;1495.9;4298;18482.7;6622.8;3532.6;7006.7;413;0
8;6;2379;4155.5;19706.6;7113.8;3617.2;7006.7;470;0
9;6;2575;4047.9;21193.2;7085;3659.6;6999.7;570;0
10;6;2704.3;3909.9;22458;7075;3635.8;6992.7;620;0
11;6;2789.8;3743.6;23002.8;7075;3625.4;6990.7;520;0
12;6;3076.6;3589;23652.8;6901;3614.9;6988.7;794;0
13;6;2876.2;3564.9;23765.9;6964;3611.8;6984.7;731;0
14;6;2201.1;3639.4;23473.7;7022;3548.7;6981.7;563;0
15;6;1517.9;3902.7;22836;6733.5;3529.7;6976.7;570;0
16;6;1289.2;4149.7;22715.8;6686.2;3543.1;6974.7;520;0
17;6;1245;4447.3;22557.8;6642.5;3554.3;6960.7;470;0
18;6;1177.5;4726.4;22083.5;6673.3;3563.3;6963.7;413;0
19;6;1146.9;5019.1;21728.7;6836.2;3560.3;6963.7;413;0
20;6;1617.9;5102.3;21110.5;7266;3553.2;6974.7;413;0
21;6;2166.1;5233.8;20640.2;7191;3627.5;6987.7;508;0
22;6;1996.4;5246.9;20052.4;7286;3617.8;6990.7;413;0
23;6;1240.3;5012;18757.2;6338.5;3516.3;6995.7;413;0
0;6;1841.3;4666.4;17930;5329.7;3396.8;7001.4;572;0
1;6;1815.4;4126.4;17286.2;5314.7;3394.7;7000.4;421;0
2;6;1613.6;3629.9;16164.1;4953.3;3356.8;7000.4;413;0
3;6;1318.9;3351.4;15613.8;4829.5;3323.9;7001.4;413;0
4;6;1025.7;3088.8;15416.5;4883.3;3320.7;6999.4;413;0
5;6;1056.3;2972.4;15264.5;4878;3299.9;7002.4;413;0
6;6;1019.8;3051.1;15447.7;5095.8;3269.9;7002.4;413;0
7;6;1035.7;3187.6;15681.7;5291.3;3279.6;7001.4;413;0
8;6;1099.3;2977.3;17416.1;6122.2;3264.7;7000.4;413;0
9;6;1334.7;2714.7;19540.6;6320.7;3341.4;6991.4;413;0
10;6;1450.9;2539.1;20695.8;6347.4;3350.5;6984.4;413;0
11;6;1447.4;2588.4;21244.2;6306.8;3345.9;6983.4;413;0
12;6;1428.9;2667.6;21530.3;6323.8;3302.3;6984.4;413;0
13;6;1375.4;2975.1;21613.2;6039;3300.3;6981.4;413;0
14;6;1101.7;3187;21211.8;5656.8;3292.8;6980.4;413;0
15;6;966.2;3472.3;20585.4;5204.9;3174.8;6974.4;413;0
16;6;939.7;3680;19846.9;4618.7;3173.4;6971.4;413;0
17;6;945.7;3916.4;19610.8;4692.2;3176.7;6958.4;413;0
18;6;918.9;4082.6;19542.1;5112.6;3184.1;6960.4;413;0
19;6;1046.2;4176.9;19164.3;5511.9;3193.6;6961.4;413;0
20;6;1607.5;4401.4;18935;5827.6;3296.8;6971.4;413;0
21;6;2079.3;4640.8;18701.4;6053.7;3302.4;6981.4;451.1;0
22;6;2118.3;4883.2;18765.3;6053.7;3283.9;6986.4;603;0
23;6;1892.9;5016.1;17915.8;5527.9;3259;6989.4;413;0
0;6;1666.9;5273.4;17178.1;4415.8;3250.3;6993.5;422;0
1;6;1485.9;5367.4;16495.3;3805.3;3242.8;6997.5;421;0
2;6;968.2;5297.1;15522.9;3454.2;3106.1;6997.5;413;0
3;6;847.8;5175.8;14874.5;3178.3;3044.1;6994.5;413;0
4;6;826.7;4979;14730.1;3178.3;3060;7004.5;413;0
5;6;833.3;4772.7;14483;3144.3;3033.9;7004.5;413;0
6;6;846.2;4630.4;14337.7;3178.3;3056.3;7003.5;413;0
7;6;956.1;4278.3;14337.7;3268.3;3058.1;7004.5;413;0
8;6;1031.2;3729.7;15070.1;3456.9;3031.2;7002.5;413;0
9;6;1375.4;3424.2;16723.6;3308.4;3157.1;7000.5;413;0
10;6;1518.7;3195.4;18229.3;3722.9;3157.5;6997.5;413;0
11;6;1518.5;3467.6;18973.8;3873.9;3177.3;6990.5;413;0
12;6;1397.4;4024.6;19654.9;3862;3159.8;6988.5;413;0
13;6;1325.8;4655.5;20164.4;3760.9;3155.3;6983.5;413;0
14;6;1079.8;5128.6;19898.3;3275.1;3077.3;6980.5;413;0
15;6;997.7;5457.6;19658.5;3059.3;3021.7;6976.5;413;0
16;6;981;5512.4;19209.9;3138.3;3002.7;6978.5;413;0
17;6;966.9;5416.7;18746.2;2999;3013.9;6976.5;413;0
18;6;977.8;5274.8;18281.4;3097.2;3012.2;6970.5;413;0
19;6;1100.9;5041;18245.7;3858.4;3150.6;6972.5;413;0
20;6;1883.3;4829.6;17650.7;4252.5;3189.6;6975.5;413;0
21;6;2713.1;4550.7;18044.5;4399;3265.2;6975.5;793;0
22;6;2945.4;4319.7;17707.3;4391.6;3274.6;6985.5;793;0
23;6;2815.2;4076.4;17436.2;4343.8;3224.1;6987.5;793;0
0;6;1409;3967.8;16226.9;4006.8;3299.8;6990.5;774.2;0
1;6;1070.8;3654.9;15399.6;4006.8;3301.9;6993.5;516.3;0
2;6;936.1;3487.8;14833.4;3854.3;3292.6;7003.5;413;0
3;6;859.3;3184.9;14199.4;3722.8;3225.2;7005.5;413;0
4;6;930;2899.1;14071.3;3811.8;3276.9;7005.5;413;0
5;6;931.3;2625.1;14189.3;4208;3271;7010.5;413;0
6;6;1174.9;2508.2;15361.9;5123.6;3311.1;7012.5;413;0
7;6;1354.6;2338.6;17246.3;6812.6;3332.8;7015.5;413;0
8;6;1655.7;1969.9;19135.6;8274.6;3383.7;7010.5;560.2;0
9;6;2006.1;1850.8;20716.5;8490.4;3433.3;7007.5;698;0
10;6;2653.8;1970.9;21584.9;8318.1;3426.8;7000.5;763;0
11;6;2634.4;2237.4;22362.3;8408.3;3392;6998.5;869;0
12;6;2867.3;2585.3;22987.1;8407.3;3372.9;6995.5;776.4;0
13;6;2719.3;2955.8;23234.6;8349.3;3344.9;6989.5;613.8;0
14;6;1483.8;3321.4;23485.5;8339.9;3345.3;6980.5;515.8;0
15;6;1181;3707.9;23060.5;7912.6;3393.4;6974.5;413;0
16;6;1109.2;3951.3;23024.8;7909.1;3407.1;6963.5;413;0
17;6;1097;4047.3;22732.2;7911.5;3407.8;6960.5;413;0
18;6;1069;4001.8;22327.6;8123.5;3419.2;6961.5;488;0
19;6;1164.9;3893.2;21717.9;8299.7;3414.6;6968.5;584;0
20;6;2535.9;3751.9;20835.1;8134.9;3446.5;6976.5;584;0
21;6;3001.7;3444.4;20603.5;8353.9;3448;6981.5;935.2;0
22;6;3001.7;3166.8;20073.8;8354;3471.5;6984.5;924.2;0
23;6;2771.7;2987.8;17643.1;6711.6;3396.3;6987.5;900.4;0
0;6;2228.9;2873.2;17882.9;6179;3395.7;6985.9;772;0
1;6;1850.4;2537.7;17295;5910;3379.2;6988.9;771;0
2;6;1204.5;2325.9;16472.9;5830;3366.8;6998.9;763;0
3;6;1068.6;1975.8;15920.8;5880;3317.8;7001.9;693;0
4;6;1079.6;1757.2;15730.4;5880;3308.5;6999.9;693;0
5;6;1081.5;1647.3;16128;6320;3309.5;7006.9;773;0
6;6;1733.6;1312.5;17163.6;7903.1;3347.9;7008.9;584;0
7;6;2035.3;984.6;19282;9246.2;3413.3;7010.9;864;0
8;6;2810.5;891.4;21659.3;9759.8;3473.9;7006.9;1003;0
9;6;3080.6;807.7;22998.7;9763.8;3504.9;7002.9;1003;0
10;6;2764.5;876.1;24032.9;9828.8;3484.3;6996.9;1083;0
11;6;2585.2;1148.7;24726.4;9793.4;3497.5;6993.9;1198;0
12;6;2484.1;1673.3;25417.8;9791.7;3517.1;6990.9;1198;0
13;6;1899.2;2290.9;26213.7;9744.9;3509.8;6983.9;1308;0
14;6;1204.1;2960.6;25934;9675.1;3525.3;6975.9;1108;0
15;6;1105.8;3515.8;25530.9;9452.9;3502;6969.9;763;0
16;6;1043;4032.7;25297.1;9241.4;3530.2;6959.9;583;0
17;6;1030.6;4337.8;25151.7;9433.7;3534;6956.9;413;0
18;6;1038.6;4678.9;24544.4;9246.6;3495.9;6957.9;413;0
19;6;1047.6;4876;24155.2;9431.8;3505.3;6964.9;420;0
20;6;1325.9;5029.5;23668.8;9259.3;3533.7;6970.9;693;0
21;6;1647;4973;23009.9;9292.8;3537.4;6975.9;763;0
22;6;1429;5024.9;22361.9;9077.7;3543.9;6979.9;747.4;0
23;6;1070.4;5082.1;20028.2;7567.4;3487;6982.9;563;0
0;6;1042.9;5610.5;18643.4;5937.4;3524.3;6979.6;462;0
1;6;962.4;5521.8;18219.8;5642.1;3507;6980.6;421;0
2;6;947.2;5353.8;17648.6;5492;3502;6980.6;413;0
3;6;914.6;4957;17109.7;5466.8;3483.5;6985.6;413;0
4;6;933.3;4660.1;16872;5499;3468.5;6985.6;413;0
5;6;938.3;4374.5;16892.1;5489.5;3479.9;6992.6;413;0
6;6;1035.2;4304.7;18110.4;6742.1;3500.1;6996.6;413;0
7;6;1683.8;3868;19800.8;7877.8;3612.6;7000.6;413;0
8;6;2629.5;3440.5;21277.5;8432.8;3672.4;6994.6;493;0
9;6;2762.5;3360.8;22953.4;8432.8;3660.6;6986.6;533;0
10;6;2703.7;3614.8;24285.4;8432.8;3637.1;6984.6;533;0
11;6;2686.2;4108.4;25322.5;8422.8;3625.2;6973.6;450.3;0
12;6;2552.5;4741.4;26224.7;8389.8;3613.9;6974.6;413;0
13;6;1701.5;5494.7;27140.1;8406.9;3625.2;6967.6;413;0
14;6;1322.2;6226.7;26561.3;8181;3616.5;6967.6;413;0
15;6;1234.8;6951.7;26269;7610.4;3597.9;6971.6;413;0
16;6;1010.5;7521.2;26374.8;7550.4;3589.9;6967.6;413;0
17;6;997;7730.5;26269.5;7740.2;3588.1;6970.6;413;0
18;6;997;7627;25709.9;7900.4;3592.3;6963.6;413;0
19;6;1214.1;7410;25110.6;7930.8;3610.1;6970.6;413;0
20;6;1612.8;6796.3;24148.4;8164.8;3658.5;6976.6;533;0
21;6;2574.1;6335.7;23151.8;8169.8;3658.8;6977.6;533;0
22;6;2323.5;6095.3;22403.1;8169.8;3648.2;6975.6;533;0
23;6;2092.9;5897.8;20225;6771.8;3616.9;6976.6;413;0
0;6;1699.6;5943.4;20422.7;5805.8;3372.3;6966.2;582;0
1;6;1066;5754.5;19312.9;5639;3354.7;6886.2;524.4;0
2;6;881.1;5788.3;18561.5;5539.2;3320.8;6718.2;413;0
3;6;824;5715;17995.5;5313.8;3306;6553.2;413;0
4;6;818.8;5639;17671;5224.2;3314.6;6473.2;413;0
5;6;830;5535.3;17736;5464.3;3285.2;6467.2;413;0
6;6;1212;5496.2;18810.1;6590.7;3339;6474.2;413;0
7;6;1436.4;5313.6;20058.7;7280.8;3405.6;6474.2;463.6;0
8;6;2112.9;5037.6;22347.1;8507.3;3483.9;6472.2;522.5;0
9;6;2555.6;4844.4;23943.3;8823.8;3473.1;6468.2;573;0
10;6;2662.3;5090.6;25086.7;8763.8;3460.1;6464.2;573;0
11;6;2063.9;5808;25785.4;8694;3442.1;6459.2;533;0
12;6;1707.8;6738.6;26878;8694.6;3441.8;6453.2;533;0
13;6;1412.9;7531.5;27539.3;8697.1;3433.6;6443.2;468.8;0
14;6;1099.1;8189.2;27803.1;8580.3;3440.7;6438.2;413;0
15;6;1090.4;8586.2;27610;8077.4;3465;6437.2;413;0
16;6;1071.4;8700.1;27609.7;8070.8;3510.4;6435.2;413;0
17;6;1001.5;8428;27423.3;8468.8;3510.5;6435.2;413;0
18;6;1256.5;7948.8;26544.4;8523.8;3516.6;6438.2;413;0
19;6;1457.8;7302.3;25489.3;8548;3517.5;6441.2;510;0
20;6;2705.3;6461.1;24373.9;8599;3499.1;6437.2;573;0
21;6;2942.1;5981.3;24027;8703.2;3500.8;6450.2;573;0
22;6;2950.4;5462;23472;8706.3;3515.3;6454.2;573;0
23;6;2515.2;5219.8;21449.9;6986.8;3496.6;6455.2;573;0
0;6;1794.3;5100.4;20778;7064.9;3430.4;6460.5;472;0
1;6;1567.7;4450.4;19607;6978.5;3388.1;6462.5;421;0
2;6;1194.4;3906.6;18544.1;6832.9;3367.1;6464.5;413;0
3;6;1089.3;3291.9;17884.6;6783.1;3371.2;6467.5;413;0
4;6;1180.9;2867.4;17763.7;6869.9;3379.2;6481.5;413;0
5;6;1483.7;2570.1;18102.2;6996.5;3390.9;6500.5;413;0
6;6;1301.2;2496.9;19579.4;8579.8;3480.9;6532.5;413;0
7;6;1923.8;1935.9;21146;10548.5;3584.1;6559.5;413;0
8;6;2358.1;1737.6;23560.5;11465.2;3588.3;6578.5;413;0
9;6;2892;1495.8;25346.6;11484.9;3590.2;6592.5;463;0
10;6;3090.7;1520;26358.3;11528.8;3561.8;6608.5;513;0
11;6;3260.2;1777.1;27090.8;11321.5;3547.4;6619.5;513;0
12;6;3328.8;2078.4;28019.4;11320.7;3536.8;6630.5;513;0
13;6;3193.4;2451.8;28459.7;11320.1;3530.7;6650.5;513;0
14;6;2510.7;2933.9;28088.3;11319.3;3574.3;6665.5;463;0
15;6;1753.5;3412.2;28335.1;11258.9;3571.7;6694.5;413;0
16;6;1452.2;3870.2;28133.9;11155;3574;6718.5;413;0
17;6;1265.9;4178.3;27778;11142.2;3579;6730.5;413;0
18;6;1159.1;4384.3;26831.3;10814.6;3582.4;6760.5;413;0
19;6;1233.7;4327.2;26244.9;11092.6;3592.7;6783.5;470;0
20;6;1757.5;4250.5;25585.7;11181;3575;6815.5;413;0
21;6;2110.3;4250.2;25035.3;11162;3569.1;6839.5;413;0
22;6;1728;4168.5;24407.6;11173.6;3563;6865.5;413;0
23;6;1313.2;4128.6;22401.9;9467.9;3542.4;6892.5;413;0
0;6;1718.6;4752.9;19753.7;6572.8;3399.7;6906.1;422;0
1;6;1141.1;4412.8;18094.5;6174.7;3390;6918.1;421;0
2;6;1011;4070.5;16876.1;5983.1;3390.2;6938.1;413;0
3;6;925.5;3527.4;16189.3;5820.3;3371.3;6952.1;413;0
4;6;949.5;3128.3;15927.3;5747.3;3315.7;6957.1;413;0
5;6;939.6;2671.2;15639.6;5849.3;3361;6956.1;413;0
6;6;948.3;2224.3;15913.3;6653.7;3328.9;6969.1;413;0
7;6;1029.8;1852.5;16738.6;7193;3266.3;6980.1;413;0
8;6;1251.8;1581.6;18713.2;7842.1;3329;6980.1;413;0
9;6;1700.8;1257.9;20704.4;8105.7;3324.2;6966.1;413;0
10;6;1821.5;1217.1;21732.2;8166.8;3327.5;6959.1;413;0
11;6;2135.9;1440.4;22596.9;7962;3332.2;6947.1;413;0
12;6;2337;1656.7;23229.6;7962;3315.2;6936.1;413;0
13;6;2265.5;2006.7;23641.7;7962;3314.1;6933.1;413;0
14;6;1591.1;2361.4;23340.5;8163.8;3303.8;6932.1;413;0
15;6;1178.1;2653.4;22978;7951;3295;6936.1;413;0
16;6;1111.8;2799.4;22628.7;7756.6;3291.9;6930.1;413;0
17;6;1034.7;2833.4;22285.7;7828.8;3293.2;6935.1;413;0
18;6;1026.9;3005.4;21971.1;7951;3295.7;6937.1;413;0
19;6;1038.4;3261.8;21592.5;8134.2;3307.8;6938.1;413;0
20;6;1334.8;3720.1;21191.6;8237.8;3304.6;6939.1;413;0
21;6;1580.6;4396.1;21304.9;8322.8;3333.2;6947.1;413;0
22;6;1521.6;4874.3;21219.7;8310.6;3295;6953.1;413;0
23;6;1128.8;5043.5;19676.7;7080;3295.6;6946.1;413;0
0;6;1151.3;5171.8;17497.8;4729.7;3318.1;6957.3;422;0
1;6;1031.1;4807.6;15956.8;4563.1;3317.4;6947.3;421;0
2;6;971.7;4549.9;15370.3;4340.2;3316.5;6945.3;413;0
3;6;895.6;4293.1;14787.6;3913.3;3180.1;6947.3;413;0
4;6;892.9;3866.8;14388.3;3913.3;3193.8;6952.3;413;0
5;6;917;3419.1;14209;4043;3215.6;6951.3;413;0
6;6;908.4;3170.2;14150.5;4362.7;3188.3;6964.3;413;0
7;6;940.3;2668.4;14163.3;4798.1;3182.1;6975.3;413;0
8;6;1231.9;2366;15115.2;5218.1;3156.9;6975.3;413;0
9;6;1466.1;1934.1;16507.8;5253;3127;6961.3;513;0
10;6;1685.2;1877.8;18028.6;5371.2;3225.9;6954.3;563;0
11;6;1850.4;2054.8;18860.5;5404.9;3224.4;6943.3;583;0
12;6;1892.9;2388.4;19673.6;5424.2;3212.8;6931.3;763;0
13;6;1709.9;2966.9;20403.1;5554.6;3207.8;6930.3;763;0
14;6;1518.4;3472.6;20707.2;5496.5;3218;6928.3;763;0
15;6;1048.6;3976.6;20508.7;5143.2;3211.5;6932.3;763;0
16;6;1050.2;4312.4;20205.7;4846.8;3212.9;6926.3;763;0
17;6;1008.6;4573.5;19904.1;4846.8;3220.9;6931.3;731.2;0
18;6;1007.8;4783;19820.7;4754.6;3214.6;6933.3;685.3;0
19;6;1012.7;5223.2;19731.4;4995.8;3252.7;6933.3;763;0
20;6;1421.7;5300.6;19350.1;5497.4;3261;6936.3;763;0
21;6;2308.1;5302.3;19521.8;5650.3;3360.7;6943.3;763;0
22;6;2334.5;5193.7;20259.2;5652.8;3377.6;6949.3;763;0
23;6;1821.9;5130.1;18607.4;5629.2;3307.4;6943.3;763;0
0;7;1235.1;5734.5;17378.2;4874.3;3289.9;6961.2;657;0
1;7;966.8;5364.4;16489.9;4499.4;3267.2;6965.2;656;0
2;7;941.2;5184.2;15859.6;4226.3;3194.5;6966.2;648;0
3;7;926.8;5127;15494;4202.6;3209.4;6977.2;648;0
4;7;924.7;4992.3;15378.9;4183;3211.2;6982.2;648;0
5;7;965;4565.8;15619.8;4289.4;3278.3;6984.2;648;0
6;7;989.7;4416.8;16809.9;5322.4;3343.4;6984.2;648;0
7;7;1179.5;4140.6;18903.7;7022.1;3443.7;6984.2;648;0
8;7;1653.8;3747;21202.3;8682.1;3504.4;6983.2;648;0
9;7;2435.6;3544.2;22772.2;8961.4;3528.5;6973.2;763;0
10;7;2892.4;3382.3;24226.6;9151.4;3498.3;6963.2;763;0
11;7;3002.5;3498.6;25330;9159.4;3498.5;6955.2;763;0
12;7;3178.5;3789.4;26081.8;9020.3;3485.6;6942.2;763;0
13;7;3007;4223.2;26548.2;9031.7;3479.5;6936.2;763;0
14;7;2696.1;4677.1;26645.7;9161.4;3484.9;6929.2;763;0
15;7;1782.9;5211.6;26210;9161.4;3469.8;6927.2;763;0
16;7;1640.3;5720.7;26170;9121.4;3469.5;6929.2;763;0
17;7;1559;6322;25935.8;8917.6;3475.8;6932.2;763;0
18;7;1315.6;6723.3;25492.5;9068.9;3488.3;6936.2;732.4;0
19;7;1292.3;7231.2;24881.8;8935.6;3512;6935.2;729.9;0
20;7;1218.9;7478;24339.2;9363.8;3518.7;6936.2;713.7;0
21;7;1804.5;7580.6;23736.9;8580.4;3534.5;6940.2;679.7;0
22;7;1506.9;7500.8;22846.6;8415;3541.4;6940.2;648;0
23;7;1206;7548.3;21239.6;7209.6;3509;6953.2;656.8;0
0;7;998.1;7132.2;19705.1;6440.3;3373.1;5982;637;0
1;7;800.1;6931.7;19202.4;6097.4;3351.7;5982;636;0
2;7;771.9;6922.9;18622.5;5629.9;3325;5980;628;0
3;7;746.9;6827.1;18238.4;5301.6;3209.7;5983;596.8;0
4;7;743.5;6611.4;17924.1;5321.2;3113.4;5983;602.2;0
5;7;748.9;6362.3;17878.7;5634.5;3129.1;6007;628;0
6;7;842.8;6023;18815.2;6064.1;3241.9;6085;628;0
7;7;1080.4;5561.5;20195.1;7423.6;3322.4;6161;628;0
8;7;1361.1;5033.9;22966.1;9618.3;3431.3;6233;628;0
9;7;2085.1;4562.2;24573.7;9787.5;3456.4;6306;683.7;0
10;7;2580.2;4002.7;25934.1;9772.1;3430;6375;673.6;0
11;7;2823.4;3738.9;26774.6;9509.1;3429.5;6374;763;0
12;7;2900.8;3640.4;27673.3;9508.4;3498.7;6374;763;0
13;7;2833.4;3647.9;28070.2;9697.1;3504.1;6420;763;0
14;7;2595.3;3924.7;27424;9912.8;3512.7;6493;763;0
15;7;2101.2;4251.5;27233;9969.8;3505.1;6565;763;0
16;7;2026.8;4684.7;27251.9;9969.8;3507.4;6565;763;0
17;7;1804;5192.8;26981.5;10034.8;3550.1;6565;763;0
18;7;1198;5557.5;26038.1;10255.1;3572.3;6569;703.7;0
19;7;1379.1;6017.4;25359.4;10291.2;3578.8;6567;692;0
20;7;1539.6;6448.1;24824.8;10284.1;3590.1;6644;678.7;0
21;7;1857;6699;24321.5;10331.8;3590.8;6649;710.8;0
22;7;1608.9;6786.6;24018.6;10376.1;3586.4;6656;741.4;0
23;7;1300.6;6756.9;21737.9;8147.3;3559.8;6775.8;763;0
0;7;888;6373.8;19841.6;6180.1;3434.1;6954.8;637;0
1;7;821.3;6091.2;19234.9;5933.1;3424.8;6947.8;636;0
2;7;783.5;5722.7;18525.4;5673.7;3412.5;6948.8;628;0
3;7;765.2;5495.2;18110.6;5572.3;3413.2;6946.8;628;0
4;7;757.7;5132.9;17758.5;5629.5;3413.8;6948.8;628;0
5;7;778.7;4684.6;17541.5;5812;3409.1;6950.8;628;0
6;7;849.2;4251.8;18559.5;6865.5;3445.7;6950.8;628;0
7;7;1004.3;3779.3;20792.5;8829.8;3504.3;6953.8;628;0
8;7;1611.5;3243.8;23228.5;10110.4;3543.8;6957.8;690.9;0
9;7;2177;2784.2;24948.4;9979.2;3530.7;6950.8;689.4;0
10;7;2461.3;2541.5;26039.3;9979.9;3528.3;6932.8;679.2;0
11;7;2526.5;2527.1;26836;9989;3529.4;6938.8;663.2;0
12;7;2825.9;2724.6;27740.2;9645.8;3518.8;6931.8;763;0
13;7;2799;2857.3;28177.8;9642.8;3521.8;6927.8;763;0
14;7;2134.8;3028.1;27578.2;10054.6;3503.5;6935.8;741.7;0
15;7;1906.1;3306.6;26684.4;10067;3508.2;6934.8;732.6;0
16;7;1811.3;3639.4;26575.6;10069.8;3509.9;6940.8;732.4;0
17;7;1770;3937.3;26443.8;10073.5;3506.1;6938.8;733;0
18;7;1646;4204.2;25681.4;10207.1;3511;6939.8;628;0
19;7;1295.1;4559.1;25486.3;10212.5;3514.4;6939.8;628;0
20;7;1426.1;5076.6;24781.5;10221.8;3527.2;6946.8;628;0
21;7;1535.3;5393;24605.6;10226.5;3529.6;6945.8;628;0
22;7;1413.2;5732.1;24004.5;10232.6;3542;6949.8;628;0
23;7;1181.4;6107.6;22015.2;8535.8;3508.4;6953.8;628;0
0;7;1172.1;5724.8;19209.6;5996.1;3285.5;6951.3;1437;0
1;7;839.7;5449.3;18301.1;5976.1;3263.7;6957.3;1336;0
2;7;766.6;5182.2;17305.3;5339.1;3254.3;6963.3;1328;0
3;7;766.7;4772.4;16603.4;5339.1;3203.5;6966.3;1163.5;0
4;7;745.9;4411.5;16296.6;5339.1;3196.1;6969.3;1310.3;0
5;7;804.5;3947.1;16178.2;5403;3207.1;6972.3;1328;0
6;7;858.1;3397.9;18219.7;7333.1;3306.5;6975.3;1328;0
7;7;1329.1;2861;21014.7;8684.5;3409.1;6975.3;1428;0
8;7;1729.3;2458.1;23071.3;9676.8;3435.1;6972.3;1428;0
9;7;2327.9;2206.7;24903.1;10024.4;3425.2;6964.3;1428;0
10;7;2458;2174.8;26015.6;10014.8;3405.7;6959.3;1428;0
11;7;2678.7;2323.5;26680.7;10006.8;3421.6;6952.3;1428;0
12;7;2710.6;2585.3;27370.3;9994.8;3403.3;6938.3;1428;0
13;7;2634.6;2886.4;27848.4;9988.8;3368.2;6934.3;1428;0
14;7;2276;3225.2;27442.2;9981.8;3371.4;6932.3;1428;0
15;7;1608.6;3529.2;26864.3;9979.8;3378.9;6925.3;1428;0
16;7;1468.2;3799.5;26732.2;10059.8;3416.7;6925.3;1428;0
17;7;1658.4;3951.3;26629.2;10056.8;3426.2;6930.3;1428;0
18;7;1706.3;4004.6;26204.6;10107.8;3436.7;6930.3;1428;0
19;7;2083;3981.8;25539.9;10095.8;3443.6;6928.3;1428;0
20;7;2291;4044.3;24834.2;10105.8;3456.2;6933.3;1428;0
21;7;2462.7;3991.2;24543.1;10110.8;3457.6;6938.3;1428;0
22;7;2463.9;3964;23932;10117.8;3458.7;6948.3;1428;0
23;7;1772.7;4213.6;21628;8917.8;3434.4;6949.3;1428;0
0;7;1761.4;4119.6;19894.1;6069.1;3335.7;6953.6;1222;0
1;7;1673.8;3759.2;18400.5;6072.8;3319.3;6946.6;1221;0
2;7;1237.9;3392.2;17557.4;6133.1;3290.5;6951.6;1213;0
3;7;1020.5;2996.7;16913.6;6107.1;3293.4;6952.6;1213;0
4;7;1046.6;2645.5;16691.8;6108.1;3306.5;6948.6;1213;0
5;7;1097.6;2335.8;16984.3;6243.1;3318.4;6952.6;1213;0
6;7;1277.7;2061.6;18961.2;8090.4;3375;6953.6;1213;0
7;7;2043.6;1770.8;21156.4;9491.3;3449.4;6957.6;1213;0
8;7;2614.2;1506.6;22840.1;10295.3;3515.3;6958.6;1213;0
9;7;2856.8;1272.2;24703.3;10148.6;3519.2;6948.6;1213;0
10;7;2923.9;1169.4;26008.4;10143.2;3504.6;6944.6;1213;0
11;7;2796.6;1267.9;26888;10132;3488.3;6938.6;1213;0
12;7;2910.8;1474.2;27769;9920.5;3476.7;6936.6;1193.2;0
13;7;2493.4;1909.3;28368.2;9916;3467.6;6932.6;1193.1;0
14;7;2308.7;2409.7;27577.1;9915.6;3467.4;6935.6;1193.5;0
15;7;2014.3;2843.6;26845.1;9912.9;3468.3;6933.6;1193.4;0
16;7;2005.5;3221.2;26694.6;10039.9;3471.7;6933.6;1193.9;0
17;7;1987.1;3470.5;26393.7;10039.5;3480.3;6936.6;1194.3;0
18;7;1752.6;3560.9;25931.1;10228.4;3486.8;6937.6;1213;0
19;7;1817.2;3705.2;25585.4;10228.1;3488.5;6934.6;1213;0
20;7;2192.2;3671.8;24585.1;10247.1;3501.1;6938.6;1213;0
21;7;2338.9;3497.6;24035;10173.1;3537.3;6938.6;1213;0
22;7;2283.4;3385.5;23372;10182.1;3523.8;6948.6;1213;0
23;7;1779.6;3249.2;21488.5;9053.1;3496.3;6953.6;1213;0
0;7;1991.3;2979.1;19801.7;7119.6;3391.7;6953.3;252;0
1;7;1958.9;2849.1;18165;6616.8;3371.5;6945.3;251;0
2;7;1801.3;2634.1;17117.7;6441.8;3340.1;6952.3;243;0
3;7;1388.7;2341.5;16505.2;6421.8;3330.2;6951.3;243;0
4;7;1117.6;2161.6;16101.4;6421.8;3327.6;6949.3;243;0
5;7;1069;1959;15796.8;6521.8;3316.7;6952.3;243;0
6;7;933.9;1729.5;16309.8;7473.1;3316.3;6953.3;343;0
7;7;912.1;1327.2;16464.6;7949.3;3183.8;6958.3;393;0
8;7;1202.3;1003.6;18321.4;8360.4;3251.4;6958.3;413;0
9;7;1766.5;851.3;20463;8372.6;3297.8;6948.3;478;0
10;7;2180.2;942.1;21841.9;8262.8;3283.7;6945.3;478;0
11;7;2238.1;1142;22532.3;7916.6;3272.8;6937.3;593;0
12;7;2206.5;1539.2;22882.1;7912.3;3268.2;6936.3;593;0
13;7;2095.7;2207.1;23421.4;7948.8;3264.5;6934.3;593;0
14;7;1337;3014.1;23713.5;7915.8;3244.6;6937.3;593;0
